concept_id,concept_from_alex_street,alternative_phrase,phrase_code
2669859384,pennsylvania federation,,2
2181866105,pennsylvania league,,2
2703018383,pennsylvania society,,2
2272097453,pennsylvania state federation,,2
1954235623,pension,,5
2814668958,pension laws,,5
4261170968,peonage,,4
2988103565,people voting,,5
121759364,per capita tax,,5
196269297,per cent basis,,5
828779011,per cent increase,,5
3733823783,per dollar,,5
3123980405,percent negro,,5
2900419468,peremptory writ,,5
3517041296,perfect representation,,5
3207205785,perfect representations,,5
760403233,periodic illness,,4
1255922830,permanent code,,5
2128007066,permanent codes,,5
4071646619,permanent colonies,,4
3447490459,permanent committee,,5
3519190243,permanent court,,5
1155751560,permanent disabilities,,4
3869907621,permanent employment,,5
980142940,permanent gain,,5
1692092436,permanent headquarters,permanent head-quarters,2
4091456743,permanent income,,5
550297644,permanent injuries,,4
464218900,permanent international association,permanent inter-national association,5
3395725469,permanent organization,,5
862222346,permanent progress,,5
1265142072,permanent stay,,5
542793028,permanent teacher,,4
2591757588,permanent world peace,,5
885326024,permanently disabled,,4
984922787,permissive jury service,,5
1616301387,permit married women,,5
4033221543,permit women,,5
2331141693,permitted bread,,5
3871878104,permitted hours,,5
2493663580,permitted violation,,4
941011248,persian woman,,3
1124749422,personal appearance,,5
2701751640,personal character,,5
755652923,personal community property,,5
2671256419,personal consequences,,5
3872021702,personal freedom,,5
162854766,personal grooming,,5
974367135,personal injuries,,4
2012253372,personal needs,,4
3580103326,personal relation,,5
2921377715,personal rights,,5
2534010606,personal service,,4
4110073575,personal service call,,4
976844640,personal service chairman,personal service chair-man,5
2857917966,personal service chairmen,,5
2821580098,personal service committee,,5
3766849364,personal service committees,,5
3970125276,personal service guide,,5
3214607501,personal service plans,,5
2075536097,personal service program,,5
288102185,personal service work,,4
3061825001,personal service workers,,4
741773069,personality study,,5
1225357764,personnel boards,,5
4091283104,personnel classification board,,5
3700671459,personnel officer,,2
2009142740,personnel reclassification board,personnel re-classification board,5
1368779264,persons born,,4
1289097514,perth amboy board,,2
3507306676,peruvian woman,,3
4062073300,pet charity,,5
3094674664,petit juries,,5
3575929385,philadelphia branch,,2
933016724,philadelphia chairman,philadelphia chair-man,2
3491103889,philadelphia churches,,2
3879691255,philadelphia city branch,,2
1115964632,philadelphia federation,,2
859273353,philadelphia general,,2
718549157,philadelphia general hospital,,6
2310523197,philadelphia health council,,2
1435913666,philadelphia press,,2
1239344943,philadelphia school,,6
4206137911,philadelphia schools,,5
1385508229,phillis wheatley home,,1
4193734047,phillis wheatley womans club,,1
2410028216,phipps institute,,1
3014506102,phipps institute tuberculosis clinic,,6
1534246882,phrase law,,5
3160398637,phraseology,,5
2525940596,phyllis wheatley home,,1
2857539515,physical aspect,,5
1659238835,physical conditions,,4
95161898,physical deterioration,,4
4006757060,physical development,,5
886442459,physical examination,,5
2550448331,physical examinations,,5
1806266407,physical moral,,5
1641713643,physical nature,,4
3727524566,physical necessities,,4
2436352563,physical requirements,,5
1790812646,physically fit,,5
3867789336,physically unfit,,4
4170637690,physiological,,4
1540288399,pictorial review prize,,5
2150483709,piety,,5
2132827739,pilgrim mothers,,3
4057789342,pioneer suffragist,,5
2003906876,pioneer woman,,5
2129861346,pioneer women,,3
39193700,pioneer work,,4
3069470424,placement bureau,,5
2493468289,placing women,,5
1773970633,plant management,,4
1730670772,plantation cook,,4
3630779131,platform committee,,2
366480321,play night,,5
1619992664,plenary session,,2
2850910069,plenipotentiaries,,2
3342456654,plight,,4
3394202186,plow handle,,4
524421544,plowshares,,4
404869338,poets council,,5
3267175517,poise,,5
199989305,police court,,4
3183464462,police evidence,,5
911556078,police power,,4
2846116463,police protection,,5
1098765755,policewomans review,,5
1646028867,political arena,,3
1239674120,political convention,,2
567447735,political council,,2
413112694,political enfranchisement,,5
2557105129,political equality,,5
3021638998,political equality association,,5
494035760,political freedom,,5
800627667,political independence,,5
3913535531,political outlook,political out-look,5
1290313292,political relationships,,5
1594200797,political revolution,,5
3302941559,political unity,,5
1518570646,poll books,,5
2856850051,poll tax,,5
1040279600,pompous authority,,4
3959833692,poor children,,4
1172774932,poor chocolate,,4
4071340358,poor relief,,5
3702699633,poor white woman,,3
1792974820,poor whites,,3
3978137901,popular trend,,5
1359203582,population problem,,4
931854533,poro college,,6
1404260594,porto rican branch,,2
3552976830,porto rican legislature,,2
398949339,porto rican woman,,3
933565764,porto rican women,,3
2923378396,porto rican women citizens,,3
1373284555,portuguese women,,3
42623081,positions requiring certification qualifications,,4
3088047465,possession,,5
220011166,post graduate course,,5
2823072499,post office department,,5
1438994623,post roads,,5
535625012,postmasterships,,4
35038947,potato king,,4
1194113355,poverty,,4
1933699974,prabuddha stri,,1
2708144167,practical arts,,5
3313768567,practical authority,,5
3415211764,practical training,,5
1053080900,practicing medicine,,5
3016631345,prayed,,5
4109743019,prayer meeting,,5
98630263,prayer rock,,5
3434538339,preference given,,5
672137216,preferences based,,5
1407570026,preferential right,,5
4204479097,prefix mrs,,4
2492637146,pregnancy,,4
1374742246,pregnant,,4
437731738,prehistoric man,,4
203248455,preliminary work,,5
3008912400,prenuptial,pre-nuptial,5
705456625,preparatory high school,,5
3535894354,preparatory high school established,,5
1915990255,presbyterian board,,2
1515953668,presbyterian hospital,,6
57519948,prescribe beer,,4
2246348046,present conditions,,4
587305950,present congress,,2
2973847992,present discriminations,,4
2935460370,present investigation,,5
3923290600,present law,,5
3987116101,present laws,,4
1404899270,present laws conventions,,5
4240599946,present policy,,5
185018865,present salary,,5
926901961,present standard,,5
2924706267,present white list,,4
2289878290,preserving perishable goods,,5
1353993936,president coolidge,,2
3233334108,president doumergue,,4
2637836404,president franklin delano roosevelt,,4
1164760144,president hoover,,2
2007865213,president masaryk,,4
3526242202,president mckinley,,2
1348593642,president monroe,,3
1450398628,president mrs roosevelt,,4
3238425898,president solomon,,4
2120836252,president taft,,4
2183508860,president ware,,4
1278902686,president wright,,4
12171347,president wrights,,4
501584154,presidential chateau,,4
1890127458,presidents committee,,2
3051604985,presidents conference,,4
858094840,presidents emergency committee,,5
2528039626,press campaign,,5
4120052828,press department,,4
1208746912,press galleries,,5
140771000,press gallery,,5
1499134832,press representatives,,4
3089949196,pretty clothes,,4
482959155,prevailing minimum rate,,5
1849120003,prevent discrimination,,5
2024075989,prevent married women,,4
106211979,prevent ratification,,5
897582648,prevent segregation,,5
3209652592,prevent unemployment,,5
2091028610,preventable causes,,5
2704438481,preventing disease,,5
1415780393,preventing injuries,,5
1698274913,preventive measures,,5
2479068413,prevents intermarriage,prevents inter-marriage,4
1902661792,price comparisons,,5
2767350481,price cutting,,5
203907751,price economy,,5
2397540947,priceless heritage,,5
1852288772,prices paid,,5
2114040207,primary law,,5
3861402084,primary vote,,5
639792693,princess pink,,5
2948611780,principal occupation,,5
1182125001,principal teacher,,4
628027985,printingpress,printing-press,4
3023799498,prison congress,,4
1250346820,prison contract labor,,4
1939084358,prison ship,,4
421522168,prisonmade goods,prison-made goods,4
3275403814,private agencies,,5
2764473993,private banking license,,4
282096576,private employment,,4
664651470,private employment agencies,,4
4031874994,private income,,5
1058590369,private industries,,4
4156434566,private international law,private inter-national law,5
1397817784,private organization,,5
45722972,private physician,,5
2875041877,privilege,,4
3622993299,probation officer,,4
288625602,probationary state,,4
2417235588,production workers,,5
1754357006,productive workers,,3
1213290396,productiveness,,5
3135581380,products trading company,,4
4221415309,prof j p shorter,,1
3799400238,professional councils,,5
1887512574,professional fraternities,,5
1247358048,professional panhellenic association,professional pan-hellenic association,5
2858288691,professional people,,3
2300857120,professional politician,,4
1798115364,professional school,,5
3882594367,professional school washington,,5
2145425715,professional training equivalent,,5
1703857661,professional woman,,3
3349587891,professional women,,5
1814754545,professional womens council,,5
2256350100,progressive legislation,,5
3191022646,progressive members,,2
1126482651,progressive movement,,5
550950040,progressive state convention,,2
2442994631,progressive women,,3
286479805,prohibited hours,,5
2459961650,prohibiting night work,,5
700383641,prohibition,,5
3985879442,prohibition candidate,,5
384735570,prohibition laws,,5
2456135417,prohibition ticket,,5
2354546258,prohibitive legislation,,5
2059575244,prohibits overtime,prohibits over-time,5
596181283,projected world code,,5
1832533136,prolonged absence,,5
3846151866,prominent bankers,,4
3915207533,prominent citizens,,5
621649023,prominent women,,5
2359174780,promote better conditions among,,5
1599943098,promoting legislation,,5
2096260057,proper development,,5
4282666205,proper exercise,,5
823531982,proper place,,5
181241750,proper standard,,5
915954471,properly enforced,,5
3056984037,property,,4
1825232431,property acquired,,5
3769025796,property inherited,,4
4256711239,property interest,,5
308792596,property qualification,,5
2630100258,proposed budget,,5
1662911718,proposed constitution,,5
2531987682,proposed constitutional amendment,,5
575889872,proposed equal rights amendment,,5
3918535949,proposed equal rights plank,,5
4155868671,proposed equality reservation,,5
1948492217,proposed hour law,,5
475462577,proposed hour week,,5
225585666,proposed law,,5
2203020541,proposed laws,,5
3632532633,proposed mastickshonk bill,proposed mastick-shonk bill,5
2082399768,proposed nationality convention,,5
675386791,proposed standard,,5
2945348240,proposed treaty,,5
4163281567,proposed world code,,5
479220319,prosanis label,,5
830130263,prostitution,,4
2960441705,protect married women teachers,,5
3330719170,protect women,,5
789209011,protect women workers,,5
3646881101,protecting women,,5
784664557,protection,,5
4194085387,protective association,,5
3655072368,protective instinct,,5
277956527,protective labor legislation,,5
3074611315,protective laws,,5
3026121636,protective legislation,,5
664663393,protest,,5
3788582259,protestant episcopal church,,6
2355976343,protests,,5
3220491146,protocol label,,5
2918511346,providence league,,2
2446209061,provincial legislatures,,2
1234350892,provisional club,,5
890780144,pruning hooks,,4
2985720502,psychological effect,,5
436524848,public affairs university,,5
1481726041,public agencies,,5
1827759493,public charge,,5
798121566,public charges,,5
3089798025,public clinic,,5
1414125821,public control,,5
3721286207,public departments,,5
3540505209,public duties,,5
837071782,public employ,,4
598898120,public function,,5
3840967227,public improvements,,5
2727342783,public job,,4
2780330138,public messenger service,,5
2847769223,public mind,,5
3525482403,public morals,,5
3636542066,public ownership,,5
1977214408,public pay roll,,5
2440878645,public positions,,5
1674069707,public printer,,5
1631547773,public provision,,5
3265759661,public record office,,2
1169216417,public school,,5
205613351,public school teacher,,3
1596571440,public school teachers,,3
2108951186,public sentiment,,5
2470887005,public service corporations,,5
1161393750,public service interest,,5
3185812305,public speaking department,,5
42873713,public watches,,5
2846526278,public welfare,,5
2792937805,public welfare administration,public welfare ad-ministration--,5
4257590056,public welfare department,,5
1972232027,publications loan,,5
2372697984,publicity committee,,2
3075324644,publicizing,,5
150196179,pure food committee,,5
3646537415,pure food law,,5
1707730326,pure rich milk butter,,4
2924143444,purely feminist movement,,5
637428665,purity,,5
3329332866,purple banner,,2
2765282420,pursuing happiness,,5
3435172582,qualified electors,,5
3912613628,quatrièmes,,4
137354930,queen,,4
86301151,quinn chapel,,6
2562167905,quinquennial convention,,5
3670905689,quota,,5
602732324,quota club,,5
3634257536,quota limitations,,5
4291547728,rabid feminists,,4
885237661,race cooperation,race co-operation,5
3434242612,race elevation,,5
3313392356,race extraction,,4
182453804,race group,,5
991707924,race hatred,,4
2327665010,race history,,5
3274455446,race line,,5
